% Device,CC1320002
% File name,CC1320002_20231103_185727
% Cast time (UTC),2023-11-03 18:57:27
% Cast time (local),2023-11-03 14:57:27
% Sample type,Cast
% Cast data,Processed
% Location source,GPS
% Default latitude,32
% Default altitude,0
% Start latitude,34.0866753
% Start longitude,-77.932242
% Start altitude,-36.639999389648438
% Start GPS horizontal error(Meter),10.449999809265137
% Start GPS vertical error(Meter),11.289999961853027
% Start GPS number of satellites,7
% End latitude,34.086786
% End longitude,-77.9322891
% End altitude,-39.860000610351562
% End GPS horizontal error(Meter),3.0299999713897705
% End GPS vertical error(Meter),3.1500000953674316
% End GPS number of satellites,7
% Cast duration (Seconds),36
% Samples per second,5
% Electronics calibration date,0001-01-01
% Conductivity calibration date,2013-05-22
% Temperature calibration date,2013-05-22
% Pressure calibration date,2013-05-22
% 
Pressure (Decibar),Depth (Meter),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter),Specific conductance (MicroSiemens per Centimeter),Salinity (Practical Salinity Scale),Sound velocity (Meters per Second),Density (Kilograms per Cubic Meter)
0.15,0.15025279959766125,17.974631343866886,36138.05859375,42045.804075184271,26.82952623459126,1506.4550527103986,1019.0339118368603
0.44999999999999996,0.45076206672047681,17.922622563288762,36147.876292067311,42108.18693425339,26.871609466244539,1506.3516524184277,1019.0794494180477
0.74999999999999989,0.75124852587787339,17.91039139846465,36268.168947860308,42260.356717648108,26.97875438963413,1506.4411423807464,1019.1653918523156
1.05,1.0517193296902114,17.90897505389788,36297.288337746759,42295.683236611694,27.003621020079258,1506.4700056820548,1019.1860318029366
1.35,1.352180780483335,17.904852954958571,36359.05716650415,42371.730308310129,27.05722325631541,1506.5232648946192,1019.2292319425358
1.65,1.652622674154036,17.899239445363225,36493.113553937132,42533.520437366984,27.171529642771389,1506.6407469592493,1019.3191122155029
1.9500000000000002,1.9530345184943787,17.883538447483048,36654.081073957364,42736.773131309426,27.314901655964345,1506.7608835092299,1019.4335320675192
2.25,2.2534013335524525,17.872606785396513,36942.585805127674,43084.1376056835,27.560835254973778,1507.0114677632707,1019.6251493600837
2.55,2.5537266329290071,17.860561981260592,37069.649774465834,43244.474711593088,27.674120286493977,1507.1085913788418,1019.7157763290718
2.85,2.8540127671664783,17.849516092254436,37332.149994275882,43561.927180111277,27.899190195903543,1507.3353267332882,1019.891531320746
3.15,3.1542534044078656,17.8511500800834,37543.048257049559,43806.348472428785,28.073035952999842,1507.5420951189658,1020.0252296664186
3.4499999999999997,3.4544534139657661,17.85064209130142,37765.483802508781,44066.4152966976,28.258084407325988,1507.7551541731702,1020.1679932344289
3.75,3.7546220088187421,17.848615356177682,37873.110023783818,44194.088547511812,28.348867916715047,1507.8569049063174,1020.2391303533282
4.05,4.0547733358824631,17.85133475812416,37947.825031258813,44278.463256111652,28.409021583666103,1507.9381675792222,1020.2857652053002
4.35,4.3549107024511091,17.8543015167495,38026.022101758725,44366.6338685935,28.471909916557681,1508.0232671336257,1020.3344310486198
4.6499999999999995,4.6550291735780416,17.861944687298546,38159.474301022034,44514.399170892008,28.577524078810523,1508.1707518879211,1020.414632767952
4.9499999999999993,4.9551297672048094,17.862845810544783,38224.269322458829,44589.047460137605,28.630728456791935,1508.2386999564817,1020.4563879132144
5.2499999999999991,5.2552166899826389,17.864910098507671,38305.953082496766,44682.180593014215,28.69718973318167,1508.3251443068439,1020.5079961062548
5.55,5.5552933400713194,17.862957914236777,38330.929297302326,44713.350597499062,28.719263179479576,1508.3492981768691,1020.526644653432
5.85,5.8553649727134705,17.861853106004052,38352.557259991219,44739.732980208952,28.737956283251016,1508.3721556112923,1020.5425123307066
6.1499999999999995,6.1554283914283188,17.85785653317512,38409.215295547561,44810.004982185725,28.787868545661922,1508.421742830398,1020.5829059623175
6.4499999999999993,6.4554847821562458,17.854961395177586,38415.982422287743,44820.9275794735,28.795450594513152,1508.426662454561,1020.5907077392164
6.7499999999999991,6.7555382135022217,17.855264372509051,38434.358950793518,44842.050928343509,28.810453451998267,1508.4495482854204,1020.6034263276335
7.0499999999999989,7.055586993877605,17.850748062124786,38457.230468763461,44873.464534397826,28.832602446665003,1508.4661290322031,1020.6227363336891
7.35,7.3556318447713114,17.846562438323502,38462.436384338376,44883.923231535839,28.839799207516492,1508.4667552171065,1020.6305472490728
7.6499999999999995,7.6556747424972835,17.8445922747441,38467.279050627316,44891.638603949192,28.845130720111708,1508.4718891551029,1020.6364126709847
7.9499999999999993,7.9557166720023673,17.841780342475317,38463.630084811441,44890.326425903484,28.843978162869462,1508.4671588925855,1020.6375228601862
8.2088216569688583,8.2145748100130227,17.843577032919018,38459.1366044104,44883.1998491398,28.838881896459377,1508.4710519457954,1020.6343550175758
