% Device,CC1320002
% File name,CC1320002_20221214_163855
% Cast time (UTC),2022-12-14 16:38:55
% Cast time (local),2022-12-14 11:38:55
% Sample type,Cast
% Cast data,Processed
% Location source,GPS
% Default latitude,32
% Default altitude,0
% Start latitude,34.2609149
% Start longitude,-77.8887009
% Start altitude,-23.430000305175781
% Start GPS horizontal error(Meter),6.9099998474121094
% Start GPS vertical error(Meter),10.649999618530273
% Start GPS number of satellites,6
% End latitude,34.2605895
% End longitude,-77.8886827
% End altitude,31.3799991607666
% End GPS horizontal error(Meter),17.969999313354492
% End GPS vertical error(Meter),43.599998474121094
% End GPS number of satellites,5
% Cast duration (Seconds),13
% Samples per second,5
% Electronics calibration date,0001-01-01
% Conductivity calibration date,2013-05-22
% Temperature calibration date,2013-05-22
% Pressure calibration date,2013-05-22
% 
Pressure (Decibar),Depth (Meter),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter),Specific conductance (MicroSiemens per Centimeter),Salinity (Practical Salinity Scale),Sound velocity (Meters per Second),Density (Kilograms per Cubic Meter)
0.15,0.15286044556038325,10.038118235279868,3293.9222895741023,4700.4840092374779,2.4748472101485222,1450.5136065923718,1001.6394699124844
0.44999999999999996,0.45858808603600365,10.035291647289668,3290.9432467178412,4696.6117477324169,2.4726527993773528,1450.5045612077536,1001.6394524095185
0.74999999999999989,0.76431329955731864,10.034453103378189,3290.7692372677516,4696.4758198986128,2.472559467842649,1450.5059407624431,1001.6408871888574
1.05,1.0700381869259159,10.038465752097096,3291.1855564950838,4696.532062477796,2.4726077624016027,1450.5266111146116,1001.6419708269222
1.35,1.3757617231228341,10.042943954467773,3303.063232421875,4712.8791986107562,2.4817598990307808,1450.5603421395103,1001.6501221694138
1.65,1.6814834187798626,10.042023618249885,3307.4543822111159,4719.2685249041861,2.4853117290456024,1450.5658958870422,1001.654412505363
1.9500000000000002,1.9872045661987221,10.029687497958852,3301.7288376646352,4712.7580539464188,2.4815750927391655,1450.5174765951276,1001.654095893295
2.3037228510929992,2.347672636467534,10.031504457952357,3304.6602743221988,4716.6976204072525,2.4837754054950105,1450.5330096842872,1001.6573255550215
