% Device,CC1320002
% File name,CC1320002_20221021_185710
% Cast time (UTC),2022-10-21 18:57:10
% Cast time (local),2022-10-21 14:57:10
% Sample type,Cast
% Cast data,Processed
% Location source,GPS
% Default latitude,32
% Default altitude,0
% Start latitude,34.0679749
% Start longitude,-77.934631
% Start altitude,-30.569999694824219
% Start GPS horizontal error(Meter),1.4700000286102295
% Start GPS vertical error(Meter),2.5699999332427979
% Start GPS number of satellites,8
% End latitude,34.067999
% End longitude,-77.9343389
% End altitude,-47.630001068115234
% End GPS horizontal error(Meter),56.25
% End GPS vertical error(Meter),125.84999847412109
% End GPS number of satellites,4
% Cast duration (Seconds),165
% Samples per second,5
% Electronics calibration date,0001-01-01
% Conductivity calibration date,2013-05-22
% Temperature calibration date,2013-05-22
% Pressure calibration date,2013-05-22
% 
Pressure (Decibar),Depth (Meter),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter),Specific conductance (MicroSiemens per Centimeter),Salinity (Practical Salinity Scale),Sound velocity (Meters per Second),Density (Kilograms per Cubic Meter)
0.15,0.15093159418007035,20.449014915257102,31317.032167804118,34452.927336485664,21.585495922719179,1507.8239554576824,1014.4545207265027
0.44999999999999996,0.45280876428760275,20.458192581099858,31263.133980684168,34386.688301464092,21.539837459492947,1507.8045778171904,1014.4190068991976
0.74999999999999989,0.75468856001131157,20.459513257208663,31259.976361689511,34382.2163084121,21.536703439660382,1507.809866429724,1014.4176397548204
1.05,1.0565543320265278,20.448684196879558,31412.708274563007,34558.435331687513,21.658177606844465,1507.9184294312827,1014.5136505760705
1.35,1.3583986155723895,20.443820247111827,31489.8973653059,34647.06223428392,21.719276943454858,1507.9771836423236,1014.5624630128718
1.65,1.6602243993727515,20.43112553611321,31605.487588767908,34783.958371936766,21.813637920201348,1508.0504437864624,1014.6384059128978
1.9500000000000002,1.9620277305810576,20.425986058768377,31728.340798374309,34923.117307048451,21.90974575246506,1508.14717784858,1014.7138108180437
2.25,2.2638150514765596,20.426214287270039,31782.939063533471,34983.037396140804,21.951147921857377,1508.198652945626,1014.746450142123
2.55,2.5655912130106784,20.418527841526881,31846.3663423505,35058.783117616666,22.003373060821719,1508.239561691332,1014.7892446195687
2.85,2.8673541015328206,20.408337654529031,31914.01803096183,35141.143322363758,22.060147171997734,1508.2783757630693,1014.8361053897963
3.15,3.1691024417813325,20.409538376322509,32002.05649993445,35237.15241798295,22.126600473425285,1508.3603656855657,1014.8874858503652
3.4499999999999997,3.4708388467117133,20.411518290661551,32052.720598529624,35291.399412559353,22.164151754286017,1508.4125750166006,1014.9167773368115
3.75,3.7725465604333621,20.41493748678857,32338.102460730981,35602.9362257058,22.380146943681446,1508.666451427257,1015.0809110618884
4.05,4.0741872687341578,20.423758394174758,32841.585780387039,36150.229462957337,22.760329546267602,1509.1174791191147,1015.3681269558821
4.35,4.3757494285748129,20.437958104931052,33272.506964506989,36613.118582122384,23.082621347903078,1509.5196545101883,1015.6101597453611
4.6499999999999995,4.6772528347287574,20.449834001177276,33549.066319006481,36907.798517083109,23.288122811772158,1509.785872631209,1015.7642706150725
4.9499999999999993,4.97870523654781,20.463131188273334,33888.730970901262,37270.564174913728,23.541415340786429,1510.1089904064106,1015.9542510254297
5.2499999999999991,5.2801104028558656,20.463067690515143,34107.682867414922,37511.418168698205,23.709576041298334,1510.2999903069831,1016.0830534752074
5.55,5.58148343655184,20.472433073042545,34267.754271177109,37679.701695456548,23.827326179766434,1510.4618651916373,1016.1712905079269
5.85,5.8828313297246728,20.478412247030725,34412.640164409982,37834.0386835479,23.935324989553248,1510.6033479499415,1016.2529842632087
6.1499999999999995,6.1841562531828229,20.48428998711297,34543.525112419673,37973.028843812739,24.032641160569423,1510.7327076084162,1016.3266063782862
6.4499999999999993,6.4854568103859318,20.493715162154469,34708.532226357325,38146.513317987738,24.1542426188278,1510.8989679401591,1016.4177476640037
6.7499999999999991,6.7867298758642436,20.510860903581989,34888.69666477228,38330.077669467159,24.283149604847587,1511.0950902329616,1016.5124851553431
7.0499999999999989,7.08798309415584,20.52100510574882,34966.199747934676,38406.664864610837,24.336976852102076,1511.1883009090759,1016.5520645372353
7.35,7.3892167104640567,20.535207831179033,35140.146559750581,38585.688122948784,24.462765865055193,1511.3725928191884,1016.6451718615564
7.6499999999999995,7.6904124775861584,20.550444665847888,35434.53250759394,38895.923813188914,24.680813945326729,1511.6618727820091,1016.8079579805818
7.9499999999999993,7.9915631639197127,20.570887753224248,35699.424325161926,39169.112217521048,24.873174875061569,1511.9373143289545,1016.9499536630968
8.25,8.29263814377778,20.597074518315505,36360.148697282195,39871.14204298018,25.367967520499803,1512.5635025720651,1017.3197985556215
8.5499999999999989,8.5936197199708726,20.629078200136416,36842.9629801698,40372.241160089507,25.722207931368352,1513.0502743822553,1017.5816023877926
8.85,8.89453958870426,20.651091936335778,37133.009889534333,40670.45092954117,25.933370790449231,1513.3505742024929,1017.7374465480488
9.1499999999999986,9.1954160061354244,20.67760177800503,37398.972317568725,40937.977106732993,26.123151467313591,1513.6396855429946,1017.8759194397212
9.45,9.4962552747786138,20.697804921621106,37614.366384714347,41155.550522863057,26.277592028255597,1513.8719776575615,1017.98919625048
9.75,9.7970683720026983,20.704984847216164,37730.312760719054,41275.927436410871,26.362966700216532,1513.9914675327379,1018.0534275607791
10.049999999999999,10.097855727125063,20.711763024421462,37924.243682875916,41481.930660402366,26.509090857525706,1514.1770337259777,1018.1638371943748
10.35,10.398608546030106,20.719315710204004,38141.792610736113,41712.995938632695,26.673131783144473,1514.3845710526114,1018.2876407969935
