% Device,CC1320002
% File name,CC1320002_20230908_181730
% Cast time (UTC),2023-09-08 18:17:30
% Cast time (local),2023-09-08 14:17:30
% Sample type,Invalid
% Cast data,Processed
% Location source,GPS
% Default latitude,32
% Default altitude,0
% Start latitude,34.1580459
% Start longitude,-77.8137241
% Start altitude,-34
% Start GPS horizontal error(Meter),1.7699999809265137
% Start GPS vertical error(Meter),2.7000000476837158
% Start GPS number of satellites,7
% End latitude,34.1579722
% End longitude,-77.8138367
% End altitude,-18.909999847412109
% End GPS horizontal error(Meter),18.469999313354492
% End GPS vertical error(Meter),26.389999389648438
% End GPS number of satellites,6
% Cast duration (Seconds),3
% Samples per second,5
% Electronics calibration date,0001-01-01
% Conductivity calibration date,2013-05-22
% Temperature calibration date,2013-05-22
% Pressure calibration date,2013-05-22
% 
Pressure (Decibar),Depth (Meter),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter),Specific conductance (MicroSiemens per Centimeter),Salinity (Practical Salinity Scale),Sound velocity (Meters per Second),Density (Kilograms per Cubic Meter)
