% Device,CC1320002
% File name,CC1320002_20230908_190046
% Cast time (UTC),2023-09-08 19:00:46
% Cast time (local),2023-09-08 15:00:46
% Sample type,Cast
% Cast data,Processed
% Location source,GPS
% Default latitude,32
% Default altitude,0
% Start latitude,34.1561857
% Start longitude,-77.7897709
% Start altitude,-29.399999618530273
% Start GPS horizontal error(Meter),2.7899999618530273
% Start GPS vertical error(Meter),5.070000171661377
% Start GPS number of satellites,9
% End latitude,34.1569531
% End longitude,-77.78945
% End altitude,-38.080001831054688
% End GPS horizontal error(Meter),151.05000305175781
% End GPS vertical error(Meter),379.82000732421875
% End GPS number of satellites,3
% Cast duration (Seconds),129.4
% Samples per second,5
% Electronics calibration date,0001-01-01
% Conductivity calibration date,2013-05-22
% Temperature calibration date,2013-05-22
% Pressure calibration date,2013-05-22
% 
Pressure (Decibar),Depth (Meter),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter),Specific conductance (MicroSiemens per Centimeter),Salinity (Practical Salinity Scale),Sound velocity (Meters per Second),Density (Kilograms per Cubic Meter)
0.15,0.14983011730697385,28.559599812061368,56229.51953125,52492.475418559217,34.589291509458718,1542.1237008736166,1021.9049223806513
0.44999999999999996,0.44949593506821939,28.551491722411132,56249.127377501391,52518.730635062122,34.608701074617528,1542.13154906178,1021.9234666639869
0.74999999999999989,0.7491588725497148,28.56088885058708,56228.968256258027,52490.69746873861,34.5877962512824,1542.1350504487716,1021.9059435067882
1.05,1.0488238998361696,28.561152498484844,56234.09963478658,52495.229295502322,34.591072226812727,1542.1441270812334,1021.9096023596528
1.35,1.34848809646931,28.561683331294894,56237.25428731797,52497.653910047855,34.592783984551005,1542.1521399110377,1021.9119978981054
1.65,1.6481521734546469,28.565137325875696,56238.448988494987,52495.3839344755,34.591007865478915,1542.1628358360115,1021.9108074602646
1.9500000000000002,1.9478199373962324,28.586292375818786,56226.490386516358,52463.501292626264,34.567232235566721,1542.1888432008898,1021.8872411596922
2.25,2.2474912977913455,28.589706721821141,56228.80263709413,52462.316064699022,34.566261150691737,1542.2002946535001,1021.8866680167669
2.55,2.5471511491340952,28.535876382733317,56288.318619809135,52570.652077681829,34.6466500910835,1542.1729319142469,1021.9661284591059
2.85,2.8467898548004555,28.481154533449342,56318.678325727713,52652.825857100441,34.707629229497464,1542.1230883899264,1022.0312916296668
3.15,3.1464028677903584,28.406570284263502,56402.15186889789,52804.506607230171,34.8202575842647,1542.0841383353627,1022.1417997357324
3.4499999999999997,3.4459783598563405,28.331973073584795,56552.723757088927,53019.53077852595,34.980005311601687,1542.0945369511383,1022.2877111840197
3.75,3.7455122373072887,28.247943182143803,56672.490598799079,53215.66168757074,35.125786600050056,1542.06939320657,1022.4262224858246
4.05,4.0450151086315458,28.197686909000055,56725.17875098504,53315.456034788804,35.199941202319472,1542.0425157491013,1022.4997729343384
4.35,4.3445054006703527,28.190326676474147,56734.620297154477,53331.708829537951,35.211945016589638,1542.0440920425247,1022.5125006673883
4.6499999999999995,4.6439909681549265,28.172533883270926,56740.093985315296,53354.701987567678,35.228962329155628,1542.0280719997495,1022.5324235067417
4.9499999999999993,4.9434718261695814,28.158104188958703,56737.376785277062,53366.629275938139,35.237744785836242,1542.0107318297951,1022.5450490347457
5.2499999999999991,5.24294656868531,28.121345661868446,56729.009925498918,53395.682299347442,35.259262723809151,1541.957778448409,1022.5745751076163
5.55,5.5424097746535947,28.054601428476118,56708.133322191061,53443.180982746926,35.294486785028774,1541.8532441096197,1022.6242253854282
5.85,5.8418518185688582,27.924470440057277,56666.567445091692,53535.3183262105,35.362862764734871,1541.6435636787862,1022.7195049865901
6.1499999999999995,6.1412760293331115,27.87975861962579,56639.748631811119,53555.226149226255,35.377536652709829,1541.5652894764487,1022.7464273911542
6.4499999999999993,6.4406854845670587,27.785932345896882,56619.479050843169,53631.220037779894,35.433890073664827,1541.4221040002444,1022.8207014745339
6.7499999999999991,6.7400758429728826,27.733299692167027,56635.118911316938,53699.578105226639,35.484618079486637,1541.3639978991757,1022.8772934873551
7.0499999999999989,7.0394498700903769,27.693820747037506,56670.52837856613,53773.409837388004,35.539452284137084,1541.339338938122,1022.9326865256709
7.35,7.3388023502748014,27.639468429686815,56749.956551567528,53904.378448816686,35.636844570953436,1541.3265512230171,1023.024939739925
7.6499999999999995,7.6381312038574727,27.593609895197027,56800.986437611922,53999.893286274615,35.707848343917775,1541.3046368127493,1023.0945654590972
8.03991680246004,8.0271539936342,27.550985982271683,56810.508159342025,54052.751910789375,35.747031197609267,1541.2576573544595,1023.1395648594828
