% Device,CC1320002,,
% File name,CC1320002_20250321_152256,,
% Cast time (UTC),3/21/25 15:22,,
% Cast time (local),3/21/25 11:22,,
% Sample type,Point measurement,,
% Cast data,Raw,,
% Location source,GPS,,
% Default latitude,32,,
% Default altitude,0,,
% Start latitude,34.1378201,,
% Start longitude,-77.984141,,
% Start altitude,-31.09000015,,
% Start GPS horizontal error(Meter),2.9100000858306885,,
% Start GPS vertical error(Meter),4.8899998664855957,,
% Start GPS number of satellites,11,,
% End latitude,,,
% End longitude,,,
% End altitude,,,
% End GPS horizontal error(Meter),,,
% End GPS vertical error(Meter),,,
% End GPS number of satellites,,,
% Cast duration (Seconds),13,,
% Samples per second,5,,
% Electronics calibration date,0001-01-01,,
% Conductivity calibration date,5/22/13,,
% Temperature calibration date,5/22/13,,
% Pressure calibration date,5/22/13,,
% ,,,
Time (Seconds),Pressure (Decibar),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter)
2.4,0,15.85090446472168,109.23819732666016
2.6,0.20073048573619978,16.402788162231445,164.39752197265625
2.8,0.31087240183128451,16.554569244384766,167.77627563476563
3,0.38755846923252335,16.623249053955078,167.66458129882813
3.2,0.46604412006882079,16.650421142578125,167.57797241210938
3.4,0.49744686990413989,16.662313461303711,167.60003662109375
3.6,0.43262769591133576,16.681247711181641,167.7070313
3.8,0.34799784534382283,16.689529418945312,167.67900085449219
4,0.23737274025971011,16.70598030090332,167.70671081542969
4.2,0.14038136320294115,16.706018447875977,167.79493713378906
4.4,0.086869905579764151,16.726661682128906,167.74441528320313
4.6,0.11647879402592487,16.723384857177734,167.76748657226563
4.8,0.2191629769667145,16.726726531982422,167.77377319335938
5,0.39928551439968984,16.730583190917969,167.70254516601563
5.2,0.47030961738442478,16.721832275390625,167.67332458496094
5.4,0.48679213253956988,16.723064422607422,167.65048217773438
5.6,0.42634555528748663,16.710966110229492,167.6368408203125
5.8,0.32190121344800282,16.709735870361328,167.6947021484375
6,0.2112751546895737,16.709384918212891,167.73640441894531
6.2,0.12740347520360373,16.70842170715332,167.78578186035156
6.4,0.066944500185408984,16.732181549072266,167.83250427246094
6.6,0.063355985677466364,16.741544723510742,167.79838562011719
6.8,0.12796186051278724,16.746236801147461,167.8223876953125
7,0.25045958105123312,16.748977661132812,167.81581115722656
7.2,0.41771705195588815,16.752452850341797,167.7999267578125
7.4,0.51678680923749809,16.751483917236328,167.75794982910156
7.6,0.54124204167779943,16.749088287353516,167.7445068359375
7.8,0.53328093042913416,16.742954254150391,167.6968994140625
8,0.41083121749590035,16.73719596862793,167.75650024414063
8.2,0.25929729893522513,16.735658645629883,167.78289794921875
8.4,0.14377507623636454,16.746519088745117,167.86575317382813
8.6,0.11239649214834557,16.749256134033203,167.86956787109375
8.8,0.1036609973547602,16.748558044433594,167.85905456542969
9,0.00717316,16.762762069702148,158.0854492
9.2,-0.01160071,16.751140594482422,30.616132736206055
9.4,-0.010298783,16.741706848144531,13.043387413024902
9.6,-0.006680381,16.724325180053711,9.5144453048706055
9.8,-0.005380361,16.719263076782227,5.01763916
10,-0.005620525,16.714389801025391,3.5539183616638184
10.2,-0.004320505,16.662029266357422,4.2051200866699219
10.4,-0.003020484,16.604747772216797,4.8687386512756348
10.6,0.004198992,16.538408279418945,7.411898136138916
10.8,0.006016857,16.476100921630859,6.408111572265625
11,0.003198912,16.424293518066406,5.9830951690673828
11.2,0.001671287,16.364833831787109,6.5243196487426758
11.4,0.001943246,16.304885864257812,4.9692497253417969
11.6,0.021774112053638106,16.250368118286133,4.3644514083862305
11.8,-0.008064288,16.229883193969727,3.6191596984863281
12,-0.005478715,16.199451446533203,2.8965554237365723
12.2,-0.009322814,16.138236999511719,1.6015638113021851
12.4,-0.005962858,16.076328277587891,0.85772180557250977
12.6,-0.00672182,16.037250518798828,0.5674208402633667
12.8,-0.003103418,15.979921340942383,0.27414596080780029
13,0,15.945426940917969,0.18904405832290649
