% Device,CC1320002,,
% File name,CC1320002_20250321_160945,,
% Cast time (UTC),3/21/25 16:09,,
% Cast time (local),3/21/25 12:09,,
% Sample type,Cast,,
% Cast data,Raw,,
% Location source,GPS,,
% Default latitude,32,,
% Default altitude,0,,
% Start latitude,34.1439175,,
% Start longitude,-78.0279089,,
% Start altitude,-25.27000046,,
% Start GPS horizontal error(Meter),5.9499998092651367,,
% Start GPS vertical error(Meter),11.890000343322754,,
% Start GPS number of satellites,9,,
% End latitude,34.1440169,,
% End longitude,-78.0277595,,
% End altitude,-77.94000244,,
% End GPS horizontal error(Meter),26.079999923706055,,
% End GPS vertical error(Meter),32.49000168,,
% End GPS number of satellites,7,,
% Cast duration (Seconds),24,,
% Samples per second,5,,
% Electronics calibration date,0001-01-01,,
% Conductivity calibration date,5/22/13,,
% Temperature calibration date,5/22/13,,
% Pressure calibration date,5/22/13,,
% ,,,
Time (Seconds),Pressure (Decibar),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter)
0.2,0,18.364963531494141,0
0.4,-0.00130191,18.368785858154297,0
0.6,-0.000547698,18.365249633789062,0
0.8,0.001750513,18.367580413818359,0
1,0.000960727,18.3671875,0
1.2,-8.46E-05,18.368274688720703,0
1.4,0.004014103,18.369699478149414,0
1.6,-0.000891742,18.36119270324707,0
1.8,0.002951422,18.332107543945312,0
2,-0.001956331,18.30676842,0
2.2,0.003174293,18.275844573974609,0
2.4,0.000326477,18.245567321777344,0
2.6,0.000822244,18.220829010009766,0
2.8,0.000804933,18.19105339050293,0
3,0.005420573,18.173538208007812,0
3.2,0.003600818,18.149906158447266,0
3.4,0.002812939,18.143835067749023,0
3.6,0.004338673,18.146150588989258,0
3.8,0.002263334,18.113792419433594,0
4,0.005849958,18.041332244873047,0
4.2,0.001971221,17.960483551025391,21.957712173461914
4.4,0.092796157388125522,17.458761215209961,91.347129821777344
4.6,0.17589633204356048,17.311725616455078,98.64526367
4.8,0.23043205357399366,17.250381469726562,102.42803955078125
5,0.35855233168401668,17.17424201965332,103.41886138916016
5.2,0.52551385735263345,17.167806625366211,103.53324890136719
5.4,0.66621977541626975,17.150367736816406,103.30649566650391
5.6,0.77784339520109746,17.158332824707031,103.61082458496094
5.8,0.8922937056597533,17.159748077392578,103.68540954589844
6,1.041970838017825,17.158317565917969,103.78303527832031
6.2,1.1823744413231605,17.159324645996094,103.84090423583984
6.4,1.3057997807735156,17.15905762,103.89727783203125
6.6,1.416098746932855,17.16075325012207,103.87065887451172
6.8,1.5140504917176827,17.158073425292969,103.84339904785156
7,1.6135386058262409,17.14611816,103.54292297363281
7.2,1.7122494753669297,17.136955261230469,103.60919189453125
7.4,1.8166118189066403,17.138757705688477,103.66159057617188
7.6,1.9163402589429328,17.134876251220703,103.68534851074219
7.8,2.0227463265427019,17.137763977050781,103.71137237548828
8,2.1186085709002835,17.137596130371094,103.72183990478516
8.2,2.2154922004507362,17.136917114257812,103.7338867
8.4,2.3059471114342962,17.137622833251953,103.72378540039063
8.6,2.4097610922420731,17.135452270507812,103.72528076171875
8.8,2.5166544874175258,17.133796691894531,103.73212432861328
9,2.6325334020021582,17.128034591674805,103.75543212890625
9.2,2.7512332852147203,17.126304626464844,103.78932189941406
9.4,2.8758335514228879,17.125522613525391,104.13728332519531
9.6,3.0045384318888697,17.129951477050781,104.63462829589844
9.8,3.1180751223524084,17.140712738037109,105.00326538085938
10,3.1666122324326462,17.130306243896484,104.83170318603516
10.2,3.174302517866888,17.123043060302734,104.96404266357422
10.4,3.177880559648786,17.13117790222168,104.9423828
10.6,3.1770926804101762,17.12401772,104.65235900878906
