"Location Properties"
"Location Name = Smith Creek"
"Location ID = 78306c8f-8586-4d97-82f2-a00cd9e1807f"
"Latitude = 34.1415711 °"
"Longitude = -77.8678261 °"
""
"Report Properties"
"Start Time = 2024-02-21 12:51:36.670"
"Duration = 252.00:00:00"
"Readings = 6049"
"Time Offset = -04:00:00"
""
"Instrument Properties"
"Device Model = Aqua TROLL 200"
"Device SN = 1099450"
"Device Firmware = 2.01"
""
"Log Properties"
"Log Name = Smith Creek 23rd St"
"Log Type = Linear Average"
"Log File Number = 1"
"Log ID = 02852e65-3bf2-5857-8ab5-427fb147a90d"
"Interval = 01:00:00"
"Averaging Interval = 00:00:01"
"Sample Size = 5"
""
""
"Date Time","Pressure (psi) (1099450)","Temperature (°C) (1099450)","Depth (ft) (1099450)","Specific Conductivity (µS/cm) (1099450)","Salinity (PSU) (1099450)"
"2024-05-06 16:51:36.670","1.4313838","25.201305","3.3083503","2312.4844","1.3228185"
"2024-05-06 17:51:36.670","2.186048","25.33431","5.050438","3317.9","1.9374273"
"2024-05-06 18:51:36.670","2.7427306","25.32785","6.33181","4893.951","2.9288902"
"2024-05-06 19:51:36.670","3.031009","25.183146","6.992573","6216.1978","3.7822025"
"2024-05-06 20:51:36.670","3.2462716","24.978779","7.4818","8101.8047","5.0262246"
"2024-05-06 21:51:36.670","3.4007697","24.638163","7.8273926","10567.984","6.694464"
"2024-05-06 22:51:36.670","3.3779666","24.450699","7.7720895","11176.694","7.1135964"
"2024-05-06 23:51:36.670","3.112122","24.701153","7.1669374","9529.296","5.987439"
"2024-05-07 00:51:36.670","2.6971824","24.936222","6.221971","6232.6924","3.794452"
"2024-05-07 01:51:36.670","2.255115","24.919325","5.2075257","4096.63","2.4252672"
"2024-05-07 02:51:36.670","1.780682","24.685614","4.114056","2880.5945","1.6699028"
"2024-05-07 03:51:36.670","1.3610172","24.446705","3.1451092","2304.897","1.3199797"
"2024-05-07 04:51:36.670","1.169151","24.303394","2.7019038","2087.2708","1.1892416"
"2024-05-07 05:51:36.670","1.5852922","24.378254","3.663051","2460.509","1.4143697"
"2024-05-07 06:51:36.670","2.2850268","24.519865","5.278142","3254.0083","1.9005363"
"2024-05-07 07:51:36.670","2.7324595","24.58626","6.308519","4345.743","2.5839"
"2024-05-07 08:51:36.670","2.9830387","24.644184","6.882079","5871.669","3.561554"
"2024-05-07 09:51:36.670","3.1366336","24.61929","7.2320223","7099.867","4.3647776"
"2024-05-07 10:51:36.670","3.185051","24.594112","7.3399353","8105.6045","5.0317965"
"2024-05-07 11:51:36.670","2.9382634","24.69395","6.77464","7141.9","4.3919654"
"2024-05-07 12:51:36.670","2.473651","25.071999","5.710935","4635.7188","2.765644"
"2024-05-07 13:51:36.670","1.9819677","25.109964","4.579239","3055.013","1.7758324"
"2024-05-07 14:51:36.670","1.4940054","25.229881","3.4529724","2401.9663","1.3768241"
"2024-05-07 15:51:36.670","1.1707778","25.27338","2.7063184","2105.7563","1.1982954"
"2024-05-07 16:51:36.670","1.0384568","25.416454","2.4007118","1948.2161","1.1037948"
"2024-05-07 17:51:36.670","1.5718884","25.633228","3.6333528","2409.396","1.3803442"
"2024-05-07 18:51:36.670","2.3110185","25.78423","5.3398967","3278.655","1.9116627"
"2024-05-07 19:51:36.670","2.7836273","25.796284","6.4277573","4658.534","2.776793"
"2024-05-07 20:51:36.670","3.057661","25.651875","7.0551147","6169.4976","3.7489407"
"2024-05-07 21:51:36.670","3.279789","25.436886","7.5592895","8287.005","5.146062"
"2024-05-07 22:51:36.670","3.4427636","24.994274","7.9262457","10213.626","6.4491663"
"2024-05-07 23:51:36.670","3.4346187","24.786366","7.9054527","10608.971","6.720964"
"2024-05-08 00:51:36.670","3.1611066","25.043224","7.279827","9689.279","6.092572"
"2024-05-08 01:51:36.670","2.7503119","25.376501","6.343755","6723.8906","4.1125593"
"2024-05-08 02:51:36.670","2.3042011","25.396664","5.3211236","4264.8564","2.5293217"
"2024-05-08 03:51:36.670","1.8203558","25.204124","4.2059965","3029.482","1.7598349"
"2024-05-08 04:51:36.670","1.3651301","25.00448","3.1548579","2449.9604","1.4064369"
"2024-05-08 05:51:36.670","1.1726272","24.88556","2.7101643","2231.9373","1.2749723"
"2024-05-08 06:51:36.670","1.5931642","24.933727","3.6815376","2596.3813","1.4955512"
"2024-05-08 07:51:36.670","2.3252063","25.080963","5.3709326","3574.341","2.0975556"
"2024-05-08 08:51:36.670","2.7727256","25.164051","6.4008226","4878.7085","2.919959"
"2024-05-08 09:51:36.670","3.0089655","25.225353","6.942065","6137.2915","3.730598"
"2024-05-08 10:51:36.670","3.1499975","25.240658","7.263041","7378.175","4.54402"
"2024-05-08 11:51:36.670","3.1419222","25.254644","7.241558","8180.5796","5.076538"
"2024-05-08 12:51:36.670","2.8363104","25.66214","6.543475","6457.6753","3.9366016"
"2024-05-08 13:51:36.670","2.3769133","25.97178","5.4893556","4470.4316","2.656734"
"2024-05-08 14:51:36.670","1.884639","26.115992","4.355534","3056.3523","1.7735754"
"2024-05-08 15:51:36.670","1.4526463","26.235607","3.358045","2559.2097","1.4695921"
"2024-05-08 16:51:36.670","1.1575582","26.311792","2.6762853","2286.7397","1.3047311"
"2024-05-08 17:51:36.670","1.1639636","26.382965","2.6912417","2208.9995","1.2578325"
"2024-05-08 18:51:36.670","1.828934","26.388632","4.227515","2848.5352","1.6453819"
"2024-05-08 19:51:36.670","2.529379","26.499823","5.842997","4224.427","2.4991539"
"2024-05-08 20:51:36.670","2.9214876","26.31156","6.7439933","5601.8936","3.3777032"
"2024-05-08 21:51:36.670","3.1634877","26.094738","7.296927","7080.014","4.3413987"
"2024-05-08 22:51:36.670","3.3657696","25.782812","7.754766","9169.125","5.7344522"
"2024-05-08 23:51:36.670","3.4905152","25.334883","8.035594","10540.932","6.668872"
"2024-05-09 00:51:36.670","3.3080077","25.347023","7.616211","10348.846","6.5377455"
"2024-05-09 01:51:36.670","2.9879575","25.689129","6.887961","8050.995","4.9867525"
"2024-05-09 02:51:36.670","2.5844064","25.830908","5.9653063","5524.4204","3.3304687"
"2024-05-09 03:51:36.670","2.1383843","25.744904","4.9396887","3825.434","2.2518275"
"2024-05-09 04:51:36.670","1.692165","25.511688","3.9103255","2918.8135","1.6909492"
"2024-05-09 05:51:36.670","1.3477968","25.33783","3.1149914","2507.1372","1.4402838"
"2024-05-09 06:51:36.670","1.2871593","25.245138","2.9749522","2376.776","1.3615515"
"2024-05-09 07:51:36.670","1.8074558","25.359362","4.1765513","2931.3953","1.6991129"
"2024-05-09 08:51:36.670","2.4279847","25.42715","5.6083083","3780.3562","2.224847"
"2024-05-09 09:51:36.670","2.8301842","25.509563","6.533386","5096.5317","3.0574517"
"2024-05-09 10:51:36.670","3.0163903","25.589281","6.959493","6250.91","3.8022885"
"2024-05-09 11:51:36.670","3.1221585","25.590857","7.2004747","7114.4414","4.367589"
"2024-05-09 12:51:36.670","3.087246","25.648834","7.1193323","7324.547","4.505652"
"2024-05-09 13:51:36.670","2.7749877","25.917233","6.4041734","5905.5537","3.5760942"
"2024-05-09 14:51:36.670","2.3266854","25.938282","5.3742056","4117.7524","2.434385"
"2024-05-09 15:51:36.670","1.8445457","26.010416","4.262784","3040.6167","1.7642279"
"2024-05-09 16:51:36.670","1.4276956","26.005352","3.3001666","2555.6516","1.4680262"
"2024-05-09 17:51:36.670","1.1759669","25.956213","2.7185173","2340.775","1.3381227"
"2024-05-09 18:51:36.670","1.3373003","25.947552","3.0913908","2396.3042","1.37167"
"2024-05-09 19:51:36.670","2.002584","26.01499","4.627834","3127.5117","1.8176677"
"2024-05-09 20:51:36.670","2.6022983","26.074383","6.010637","4260.855","2.523912"
"2024-05-09 21:51:36.670","2.943772","26.018703","6.795006","5565.3374","3.3557868"
"2024-05-09 22:51:36.670","3.1671638","25.88352","7.3057413","6868.0537","4.203662"
"2024-05-09 23:51:36.670","3.3691318","25.58068","7.7635117","8801.968","5.4894624"
"2024-05-10 00:51:36.670","3.4776917","25.184143","8.008954","9751.958","6.1337113"
"2024-05-10 01:51:36.670","3.3417678","25.129519","7.6956534","9793.064","6.162095"
"2024-05-10 02:51:36.670","3.017387","25.431711","6.955096","8113.3477","5.030313"
"2024-05-10 03:51:36.670","2.57406","25.517534","5.940702","5599.6025","3.3806558"
"2024-05-10 04:51:36.670","2.0900218","25.335293","4.827368","3857.571","2.2735116"
"2024-05-10 05:51:36.670","1.5997984","25.051847","3.6963935","2941.4802","1.7062056"
"2024-05-10 06:51:36.670","1.2643478","24.861073","2.921685","2564.6704","1.4764445"
"2024-05-10 07:51:36.670","1.3492982","24.813282","3.1179893","2538.2805","1.4605212"
"2024-05-10 08:51:36.670","1.9217453","25.01205","4.4397473","3169.8442","1.8469312"
"2024-05-10 09:51:36.670","2.4961476","25.109571","5.76434","4121.734","2.4402966"
"2024-05-10 10:51:36.670","2.849719","25.313286","6.577404","5327.334","3.2064812"
"2024-05-10 11:51:36.670","3.0363073","25.423885","7.0049567","6302.2744","3.8367667"
"2024-05-10 12:51:36.670","3.1543326","25.359058","7.2738237","7224.2993","4.4416056"
"2024-05-10 13:51:36.670","3.140621","25.339901","7.240584","7665.6226","4.733512"
"2024-05-10 14:51:36.670","2.7908444","25.461992","6.43905","6198.342","3.7688632"
"2024-05-10 15:51:36.670","2.3037872","25.408953","5.3198633","4392.2363","2.6097484"
"2024-05-10 16:51:36.670","1.7941716","25.395504","4.1454806","3146.9233","1.8315786"
"2024-05-10 17:51:36.670","1.3826501","25.351093","3.1952791","2695.187","1.5546443"
"2024-05-10 18:51:36.670","1.4096031","25.290781","3.257628","2619.5461","1.5087191"
"2024-05-10 19:51:36.670","1.7587216","25.30386","4.0637927","2977.521","1.7275938"
"2024-05-10 20:51:36.670","2.3832774","25.319927","5.5050035","3734.2278","2.1964211"
"2024-05-10 21:51:36.670","2.8181596","25.32121","6.5057974","4936.831","2.9562945"
"2024-05-10 22:51:36.670","3.0236926","25.292297","6.9775877","5719.1025","3.4590802"
"2024-05-10 23:51:36.670","3.211062","25.171474","7.406317","6661.5024","4.073044"
"2024-05-11 00:51:36.670","3.3463237","24.972744","7.712864","7976.507","4.9428196"
"2024-05-11 01:51:36.670","3.3500237","24.860773","7.7197","8354.922","5.1961184"
"2024-05-11 02:51:36.670","3.1690533","24.915197","7.304723","7823.411","4.8414545"
"2024-05-11 03:51:36.670","2.8097262","24.783978","6.482867","5746.9854","3.4799886"
"2024-05-11 04:51:36.670","2.3973985","24.588411","5.53544","4161.351","2.4674022"
"2024-05-11 05:51:36.670","1.9284712","24.209759","4.4546404","3036.5676","1.7671986"
"2024-05-11 06:51:36.670","1.5028008","23.817362","3.4718888","2500.1108","1.4398098"
"2024-05-11 07:51:36.670","1.3903755","23.630459","3.2122474","2336.327","1.3408694"
"2024-05-11 08:51:36.670","1.7028086","23.761179","3.9337113","2608.0679","1.5057056"
"2024-05-11 09:51:36.670","2.2549856","24.024885","5.208239","3194.6602","1.8653866"
"2024-05-11 10:51:36.670","2.7131577","23.983402","6.26493","3691.8647","2.17486"
"2024-05-11 11:51:36.670","2.976562","24.359676","6.870047","4843.2476","2.9011855"
"2024-05-11 12:51:36.670","3.1438699","24.555386","7.2527328","5935.423","3.6034286"
"2024-05-11 13:51:36.670","3.2222474","24.680834","7.430812","6752.8384","4.13615"
"2024-05-11 14:51:36.670","3.1271076","24.651556","7.211074","6831.811","4.1881895"
"2024-05-11 15:51:36.670","2.8017344","24.899462","6.466475","5155.8857","3.098576"
"2024-05-11 16:51:36.670","2.3920865","24.809292","5.525058","3561.567","2.0905623"
"2024-05-11 17:51:36.670","1.9519174","24.78261","4.509857","2847.5117","1.649342"
"2024-05-11 18:51:36.670","1.5983846","24.649158","3.6935112","2488.9731","1.4309801"
"2024-05-11 19:51:36.670","1.5212715","24.551056","3.5154033","2381.7625","1.3662202"
"2024-05-11 20:51:36.670","1.8844894","24.567856","4.3540316","2745.0613","1.5872281"
"2024-05-11 21:51:36.670","2.5044384","24.585194","5.784989","3278.655","1.9155861"
"2024-05-11 22:51:36.670","2.9270387","24.671625","6.757622","4431.986","2.638143"
"2024-05-11 23:51:36.670","3.1680462","24.712814","7.3097396","5673.715","3.4329975"
"2024-05-12 00:51:36.670","3.3806388","24.553984","7.7936425","7317.2803","4.5087237"
"2024-05-12 01:51:36.670","3.537209","24.332214","8.148831","8615.639","5.375057"
"2024-05-12 02:51:36.670","3.5529132","24.194088","8.182699","9103.277","5.704213"
"2024-05-12 03:51:36.670","3.3293407","24.236439","7.6695623","8667.453","5.4106264"
"2024-05-12 04:51:36.670","3.009639","24.233837","6.940023","6659.54","4.077878"
"2024-05-12 05:51:36.670","2.6239095","24.064556","6.0560136","4718.1274","2.8227463"
"2024-05-12 06:51:36.670","2.2205653","23.688137","5.127752","3425.7156","2.0098515"
"2024-05-12 07:51:36.670","1.8190047","23.283152","4.2012854","2792.439","1.6197605"
"2024-05-12 08:51:36.670","1.6484674","23.07323","3.8076224","2557.0845","1.4763596"
"2024-05-12 09:51:36.670","1.9203434","23.333881","4.4353194","2831.22","1.6434205"
"2024-05-12 10:51:36.670","2.4255388","23.739798","5.6013303","3357.379","1.9671911"
"2024-05-12 11:51:36.670","2.8081481","23.98312","6.4825315","4257.3545","2.5305412"
"2024-05-12 12:51:36.670","2.9935932","24.263584","6.9084997","5048.9053","3.033198"
"2024-05-12 13:51:36.670","3.121149","24.505522","7.200742","5787.9595","3.5080955"
"2024-05-12 14:51:36.670","3.1608691","24.594929","7.2909455","6238.4707","3.8003082"
"2024-05-12 15:51:36.670","3.0176349","24.603542","6.9614153","5991.2573","3.6394012"
"2024-05-12 16:51:36.670","2.675264","24.77847","6.1758876","4647.874","2.774722"
"2024-05-12 17:51:36.670","2.2663753","24.712496","5.234935","3411.5012","1.9975545"
"2024-05-12 18:51:36.670","1.8719223","24.566433","4.324841","2821.4878","1.6340069"
"2024-05-12 19:51:36.670","1.6136572","24.44163","3.7284698","2567.3074","1.4791224"
"2024-05-12 20:51:36.670","1.6008148","24.365158","3.6988654","2484.2993","1.4288455"
"2024-05-12 21:51:36.670","2.0104117","24.452686","4.6444316","2931.4243","1.7017813"
"2024-05-12 22:51:36.670","2.5803788","24.596777","5.9593544","3660.4282","2.1529858"
"2024-05-12 23:51:36.670","2.9269643","24.690592","6.75664","4692.996","2.8038378"
"2024-05-13 00:51:36.670","3.133186","24.681189","7.2294416","5617.916","3.3971133"
"2024-05-13 01:51:36.670","3.300756","24.592709","7.6118064","6720.2944","4.115381"
"2024-05-13 02:51:36.670","3.4026723","24.445797","7.8414826","8016.5146","4.9735703"
"2024-05-13 03:51:36.670","3.3285065","24.397825","7.6693025","8320.862","5.177101"
"2024-05-13 04:51:36.670","3.0672944","24.348131","7.0735297","6559.8057","4.0117855"
"2024-05-13 05:51:36.670","2.7047627","24.180481","6.2419367","5008.2285","3.0075512"
"2024-05-13 06:51:36.670","2.3200743","23.811237","5.3570604","3680.521","2.1683888"
"2024-05-13 07:51:36.670","1.9083182","23.390623","4.4073462","2958.1667","1.7213213"
"2024-05-13 08:51:36.670","1.6130085","23.175304","3.7256455","2653.9763","1.5352579"
"2024-05-13 09:51:36.670","1.6218841","23.170132","3.74628","2573.6772","1.486236"
"2024-05-13 10:51:36.670","2.0011015","23.529646","4.6216507","3023.7712","1.7613437"
"2024-05-13 11:51:36.670","2.515176","23.953344","5.807744","3686.3625","2.171528"
"2024-05-13 12:51:36.670","2.85007","24.278795","6.578767","4587.709","2.7387383"
"2024-05-13 13:51:36.670","3.0340393","24.46804","7.0013185","5312.7163","3.2015224"
"2024-05-13 14:51:36.670","3.1446102","24.604382","7.2542634","6012.0464","3.6529014"
"2024-05-13 15:51:36.670","3.147058","24.679552","7.259603","6139.1475","3.7351048"
"2024-05-13 16:51:36.670","2.9189334","24.663843","6.7350388","5621.134","3.3992877"
"2024-05-13 17:51:36.670","2.5444167","24.59731","5.8745155","4302.4717","2.5564804"
"2024-05-13 18:51:36.670","2.1588697","24.381874","4.9864593","3296.9133","1.9275612"
"2024-05-13 19:51:36.670","1.8132927","24.195417","4.188941","2845.5657","1.6498108"
"2024-05-13 20:51:36.670","1.5978018","24.063595","3.6913285","2656.9722","1.5347615"
"2024-05-13 21:51:36.670","1.6244621","24.014402","3.7529607","2606.8813","1.5043285"
"2024-05-13 22:51:36.670","2.0954707","24.183083","4.840231","3095.946","1.8038975"
"2024-05-13 23:51:36.670","2.6131809","24.365002","6.03407","3899.136","2.3033073"
"2024-05-14 00:51:36.670","2.939464","24.49622","6.7846093","4859.746","2.9110684"
"2024-05-14 01:51:36.670","3.1169639","24.535688","7.191649","5643.363","3.414362"
"2024-05-14 02:51:36.670","3.275745","24.505222","7.5543547","6612.7954","4.045483"
"2024-05-14 03:51:36.670","3.362107","24.431335","7.7486243","7847.7295","4.8613167"
"2024-05-14 04:51:36.670","3.2298195","24.420538","7.4441643","7728.4194","4.7820997"
"2024-05-14 05:51:36.670","2.9425542","24.349318","6.788114","5884.307","3.5714507"
"2024-05-14 06:51:36.670","2.5837646","24.160545","5.963946","4563.6494","2.7239738"
"2024-05-14 07:51:36.670","2.222858","23.853096","5.1330733","3502.179","2.0569017"
"2024-05-14 08:51:36.670","1.9255047","23.617306","4.4471927","3004.2688","1.7490603"
"2024-05-14 09:51:36.670","1.8009281","23.514988","4.15962","2871.3499","1.6675603"
"2024-05-14 10:51:36.670","1.6816528","23.395668","3.8842564","2736.855","1.5853859"
"2024-05-14 11:51:36.670","2.0474136","23.539295","4.7284164","3117.1045","1.8189373"
"2024-05-14 12:51:36.670","2.5272117","23.751362","5.835308","3661.0273","2.156414"
"2024-05-14 13:51:36.670","2.902609","23.910618","6.699092","4687.293","2.803803"
"2024-05-14 14:51:36.670","3.1128774","24.043657","7.181999","5444.4644","3.2886147"
"2024-05-14 15:51:36.670","3.2332122","24.090363","7.4565964","6303.534","3.8458412"
"2024-05-14 16:51:36.670","3.2257462","24.08884","7.438314","6593.55","4.035552"
"2024-05-14 17:51:36.670","3.0149186","24.02216","6.9549513","5740.003","3.4797568"
"2024-05-14 18:51:36.670","2.7692559","23.827166","6.3912745","4657.6006","2.7852657"
"2024-05-14 19:51:36.670","2.4691923","23.606947","5.7011285","3663.9312","2.1587489"
"2024-05-14 20:51:36.670","2.1776195","23.365871","5.0292253","2981.167","1.7355626"
"2024-05-14 21:51:36.670","1.9569438","23.203009","4.5200152","2684.9368","1.5541192"
"2024-05-14 22:51:36.670","1.8218107","23.076824","4.208165","2478.9849","1.4287755"
"2024-05-14 23:51:36.670","2.0816727","23.144566","4.8080583","2675.3464","1.5484061"
"2024-05-15 00:51:36.670","2.5149841","23.326344","5.8077035","3206.4685","1.8748966"
"2024-05-15 01:51:36.670","2.8422775","23.38488","6.562149","3675.5828","2.166836"
"2024-05-15 02:51:36.670","3.0526755","23.559322","7.045108","4600.569","2.7501564"
"2024-05-15 03:51:36.670","3.1894727","23.702145","7.358491","5329.247","3.2161489"
"2024-05-15 04:51:36.670","3.2540143","23.767082","7.5053124","5933.003","3.6064231"
"2024-05-15 05:51:36.670","3.1511111","23.746866","7.2683992","5801.626","3.5212467"
"2024-05-15 06:51:36.670","2.8271542","23.498213","6.524797","4518.4263","2.6981664"
"2024-05-15 07:51:36.670","2.421994","23.221912","5.5926332","3279.1167","1.9202778"
"2024-05-15 08:51:36.670","2.0288815","22.967571","4.6862564","2522.3064","1.4554226"
"2024-05-15 09:51:36.670","1.7147605","22.850729","3.9612095","2186.3687","1.2519566"
"2024-05-15 10:51:36.670","1.5646816","22.908527","3.6148129","2037.3209","1.1621011"
"2024-05-15 11:51:36.670","1.6852484","23.633154","3.8939042","2113.51","1.2064053"
"2024-05-15 12:51:36.670","2.1394868","23.558403","4.942482","2504.794","1.443299"
"2024-05-15 13:51:36.670","2.5649033","23.923075","5.924685","2906.3843","1.6879265"
"2024-05-15 14:51:36.670","2.8174753","24.066984","6.5067797","3419.9758","2.0050044"
"2024-05-15 15:51:36.670","2.9779246","24.371494","6.8755326","4136.984","2.4529252"
"2024-05-15 16:51:36.670","3.0805235","24.449955","7.1107116","4681.77","2.797804"
"2024-05-15 17:51:36.670","3.1069849","24.491364","7.1710052","4932.664","2.9576814"
"2024-05-15 18:51:36.670","2.9576194","24.454082","6.8275094","4532.466","2.7028475"
"2024-05-15 19:51:36.670","2.6378314","24.28254","6.0924754","3336.4038","1.9523767"
"2024-05-15 20:51:36.670","2.2966123","24.146137","5.305947","2625.3342","1.5152396"
"2024-05-15 21:51:36.670","1.9786618","23.949997","4.5719633","2235.981","1.2794945"
"2024-05-15 22:51:36.670","1.7244723","23.7784","3.9849873","1941.8059","1.1031551"
"2024-05-15 23:51:36.670","1.8436915","23.72756","4.2604547","1929.331","1.0957962"
"2024-05-16 00:51:36.670","2.0957694","23.71135","4.8426037","2084.644","1.1888924"
"2024-05-16 01:51:36.670","2.377413","23.80247","5.492915","2321.7988","1.3316796"
"2024-05-16 02:51:36.670","2.7706532","23.965893","6.4009047","2606.3618","1.5041372"
"2024-05-16 03:51:36.670","3.0016665","24.004505","6.9332213","3057.5862","1.7807753"
"2024-05-16 04:51:36.670","3.1627173","24.065388","7.3021135","3993.6106","2.3638442"
"2024-05-16 05:51:36.670","3.218977","24.10969","7.430068","4564.349","2.7246466"
"2024-05-16 06:51:36.670","3.0722992","24.05593","7.092617","4207.714","2.4988632"
"2024-05-16 07:51:36.670","2.7684112","23.811966","6.3946013","2902.975","1.6861498"
"2024-05-16 08:51:36.670","2.3800063","23.589193","5.498725","2278.5989","1.3060393"
"2024-05-16 09:51:36.670","1.9827007","23.369299","4.581661","1743.985","0.9860054"
"2024-05-16 10:51:36.670","1.6969143","23.305367","3.9216473","1489.142","0.8354446"
"2024-05-16 11:51:36.670","1.7387615","23.542166","4.0186706","1444.6193","0.80893975"
"2024-05-16 12:51:36.670","2.0830467","23.7514","4.813985","1748.5033","0.98802644"
"2024-05-16 13:51:36.670","2.4438195","24.141125","5.6477404","1964.7493","1.116168"
"2024-05-16 14:51:36.670","2.7718987","24.38388","6.4057517","2165.6274","1.2361567"
"2024-05-16 15:51:36.670","2.9969027","24.64221","6.9246125","2661.8362","1.5362002"
"2024-05-16 16:51:36.670","3.1422782","24.766537","7.2581835","3423.0547","2.004547"
"2024-05-16 17:51:36.670","3.2546284","24.830591","7.515415","4101.991","2.4290037"
"2024-05-16 18:51:36.670","3.2830987","24.846691","7.5797567","4499.274","2.6800296"
"2024-05-16 19:51:36.670","3.1590068","24.836103","7.2942266","4216.156","2.5009496"
"2024-05-16 20:51:36.670","2.871039","24.76911","6.6330023","2990.3848","1.7370933"
"2024-05-16 21:51:36.670","2.506033","24.568142","5.791741","2118.8982","1.2076743"
"2024-05-16 22:51:36.670","2.1222935","24.405737","4.90561","1693.8074","0.95447457"
"2024-05-16 23:51:36.670","1.8403088","24.272041","4.254064","1485.4886","0.83186305"
"2024-05-17 00:51:36.670","1.892176","24.229895","4.373946","1468.9973","0.822245"
"2024-05-17 01:51:36.670","2.318164","24.334646","5.3580623","1777.0824","1.0039716"
"2024-05-17 02:51:36.670","2.753282","24.45293","6.363012","2106.5342","1.2004929"
"2024-05-17 03:51:36.670","2.9954448","24.505327","6.920784","2729.7925","1.5780641"
"2024-05-17 04:51:36.670","3.1473308","24.540836","7.2699394","3273.0269","1.9122452"
"2024-05-17 05:51:36.670","3.198836","24.544994","7.386831","3874.2227","2.2869833"
"2024-05-17 06:51:36.670","3.1238103","24.532993","7.2138357","3792.3813","2.2357373"
"2024-05-17 07:51:36.670","2.908101","24.38806","6.7182302","2906.561","1.6866963"
"2024-05-17 08:51:36.670","2.6207905","24.283337","6.0562973","2199.8022","1.2569482"
"2024-05-17 09:51:36.670","2.3002858","24.163624","5.3165903","1742.8562","0.9839572"
"2024-05-17 10:51:36.670","1.9811726","24.095037","4.579465","1493.3022","0.83671635"
"2024-05-17 11:51:36.670","1.7677386","24.072258","4.0863867","1330.1199","0.7412054"
"2024-05-17 12:51:36.670","1.6537813","24.210075","3.8232002","1264.663","0.7029012"
"2024-05-17 13:51:36.670","1.799214","24.255003","4.1594296","1279.5916","0.7115273"
"2024-05-17 14:51:36.670","2.3123078","24.554129","5.345052","1682.1965","0.94735307"
"2024-05-17 15:51:36.670","2.7870414","24.905994","6.441719","2128.016","1.2124312"
"2024-05-17 16:51:36.670","3.032529","25.013157","7.0072007","2786.6873","1.6114556"
"2024-05-17 17:51:36.670","3.2077644","25.02769","7.4095397","3541.5227","2.0773087"
"2024-05-17 18:51:36.670","3.3158507","25.031078","7.655761","4494.665","2.6762855"
"2024-05-17 19:51:36.670","3.299265","25.021315","7.6158195","4941.1743","2.9605372"
"2024-05-17 20:51:36.670","3.0752246","24.974865","7.1020064","3925.7456","2.317643"
"2024-05-17 21:51:36.670","2.7528813","24.891823","6.361023","2718.6592","1.5702126"
"2024-05-17 22:51:36.670","2.4223204","24.714804","5.598919","1946.0684","1.1038854"
"2024-05-17 23:51:36.670","2.0682797","24.482044","4.781209","1526.8226","0.85583293"
"2024-05-18 00:51:36.670","1.9057014","24.376568","4.4054866","1411.1416","0.788129"
"2024-05-18 01:51:36.670","2.102885","24.412983","4.861171","1502.9758","0.84192264"
"2024-05-18 02:51:36.670","2.4847188","24.544163","5.7432537","1807.8053","1.0218474"
"2024-05-18 03:51:36.670","2.859246","24.69635","6.6071386","2496.2554","1.4352841"
"2024-05-18 04:51:36.670","3.0932708","24.748945","7.146159","3060.316","1.780199"
"2024-05-18 05:51:36.670","3.272307","24.764647","7.5567384","3925.7642","2.318474"
"2024-05-18 06:51:36.670","3.3905838","24.721632","7.8265076","4805.2295","2.8752043"
"2024-05-18 07:51:36.670","3.3627644","24.678448","7.761257","5059.0186","3.0376139"
"2024-05-18 08:51:36.670","3.1644356","24.745617","7.3059416","4402.271","2.6189952"
"2024-05-18 09:51:36.670","2.8779144","24.797838","6.648352","3179.4902","1.8535658"
"2024-05-18 10:51:36.670","2.532602","24.801891","5.853075","2277.5552","1.3026607"
"2024-05-18 11:51:36.670","2.1580186","24.709488","4.9886427","1662.9594","0.93571866"
"2024-05-18 12:51:36.670","1.8718094","24.608381","4.327402","1406.1017","0.78485245"
"2024-05-18 13:51:36.670","1.8737869","24.691643","4.332103","1387.2501","0.7737155"
"2024-05-18 14:51:36.670","2.2192738","24.958084","5.130473","1707.2168","0.96146804"
"2024-05-18 15:51:36.670","2.6798592","25.220016","6.1945524","2107.4707","1.1994361"
"2024-05-18 16:51:36.670","2.9778821","25.40327","6.881395","2862.7256","1.6568916"
"2024-05-18 17:51:36.670","3.1882656","25.401434","7.3653917","3493.8196","2.0463269"
"2024-05-18 18:51:36.670","3.3681545","25.347847","7.7778587","4309.9116","2.5579772"
"2024-05-18 19:51:36.670","3.473777","25.225534","8.017466","5360.9585","3.228558"
"2024-05-18 20:51:36.670","3.363774","25.197794","7.763049","5486.874","3.3097453"
"2024-05-18 21:51:36.670","3.1247535","25.302094","7.2162766","4141.745","2.4521065"
"2024-05-18 22:51:36.670","2.8331718","25.310055","6.545945","3155.3516","1.8370463"
"2024-05-18 23:51:36.670","2.499226","25.17744","5.7765517","2259.663","1.2910197"
"2024-05-19 00:51:36.670","2.1153684","24.954012","4.8903375","1672.4828","0.9409367"
"2024-05-19 01:51:36.670","1.8273207","24.820557","4.224672","1463.5623","0.8181882"
"2024-05-19 02:51:36.670","1.9354877","24.801271","4.4746313","1511.5948","0.8463975"
"2024-05-19 03:51:36.670","2.3209472","24.91432","5.365251","1793.4182","1.0126336"
"2024-05-19 04:51:36.670","2.7309425","25.033087","6.311759","2304.5945","1.3184464"
"2024-05-19 05:51:36.670","2.9913034","25.091623","6.9113693","3010.5986","1.7485597"
