% Device,CC1320002
% File name,CC1320002_20240405_175255
% Cast time (UTC),2024-04-05 17:52:55
% Cast time (local),2024-04-05 13:52:55
% Sample type,Cast
% Cast data,Raw
% Location source,GPS
% Default latitude,32
% Default altitude,0
% Start latitude,34.2597074
% Start longitude,-77.9093569
% Start altitude,-32.459999084472656
% Start GPS horizontal error(Meter),1.4099999666213989
% Start GPS vertical error(Meter),2.0399999618530273
% Start GPS number of satellites,10
% End latitude,34.2589587
% End longitude,-77.9094674
% End altitude,86.949996948242188
% End GPS horizontal error(Meter),19.8700008392334
% End GPS vertical error(Meter),30.549999237060547
% End GPS number of satellites,6
% Cast duration (Seconds),63.8
% Samples per second,5
% Electronics calibration date,0001-01-01
% Conductivity calibration date,2013-05-22
% Temperature calibration date,2013-05-22
% Pressure calibration date,2013-05-22
% 
Time (Seconds),Pressure (Decibar),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter)
5.4,0,17.196006774902344,85.330810546875
5.6,0.027224263099775214,17.196754455566406,195.46484375
5.8,0.036429803665370741,17.277883529663086,194.60191345214844
6,0.050013663017587362,17.543464660644531,194.53514099121094
6.2,0.0484140735782983,17.684036254882812,194.61993408203125
6.4,0.068171066780612577,17.713661193847656,194.57305908203125
6.6,0.091791394638688573,17.743284225463867,194.47633361816406
6.8,0.11566826088787785,17.768909454345703,194.19036865234375
7,0.12924925921714525,17.779140472412109,194.39193725585938
7.2,0.14025724424074859,17.797285079956055,194.44200134277344
7.4,0.19166764167890094,17.809852600097656,193.92050170898438
7.6,0.25388126177330506,17.78167724609375,193.50979614257813
7.8,0.2836728161328459,17.795309066772461,193.83915710449219
8,0.29854032111494533,17.786542892456055,194.07588195800781
8.2,0.30954925981286507,17.779304504394531,194.05224609375
8.4,0.3449999175659606,17.780384063720703,193.97230529785156
8.6,0.3886826920182731,17.779567718505859,193.97334289550781
8.8,0.45346360337244285,17.775726318359375,193.71328735351563
9,0.50409198787114384,17.770278930664062,193.59747314453125
9.2,0.507380932977755,17.713821411132812,193.61604309082031
9.4,0.52713411148280365,17.672439575195312,193.29867553710938
9.6,0.55743492792730542,17.672805786132812,193.21368408203125
9.8,0.57718715275803589,17.653076171875,193.05235290527344
10,0.640931420130272,17.635290145874023,193.209716796875
10.2,0.70518876428473476,17.666645050048828,192.74819946289063
