% Device,CC1320002
% File name,CC1320002_20240405_181609
% Cast time (UTC),2024-04-05 18:16:09
% Cast time (local),2024-04-05 14:16:09
% Sample type,Cast
% Cast data,Raw
% Location source,GPS
% Default latitude,32
% Default altitude,0
% Start latitude,34.2579088
% Start longitude,-77.9254561
% Start altitude,-29.420000076293945
% Start GPS horizontal error(Meter),7.9099998474121094
% Start GPS vertical error(Meter),9
% Start GPS number of satellites,9
% End latitude,34.257994
% End longitude,-77.9253861
% End altitude,-30.149999618530273
% End GPS horizontal error(Meter),7.0399999618530273
% End GPS vertical error(Meter),11.409999847412109
% End GPS number of satellites,7
% Cast duration (Seconds),27
% Samples per second,5
% Electronics calibration date,0001-01-01
% Conductivity calibration date,2013-05-22
% Temperature calibration date,2013-05-22
% Pressure calibration date,2013-05-22
% 
Time (Seconds),Pressure (Decibar),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter)
3.6,0,17.389156341552734,118.78968811035156
3.8,0.18359507862319369,18.06016731262207,221.85763549804688
4,0.3015621054885731,18.401391983032227,233.47488403320313
4.2,0.35905569027631756,18.526653289794922,237.52035522460938
4.4,0.39287907853085713,18.602863311767578,237.56735229492188
4.6,0.35646339970776175,18.641073226928711,236.56393432617188
4.8,0.28145252129970366,18.679412841796875,236.81434631347656
5,0.26922106946635438,18.716709136962891,237.06430053710938
5.2,0.37482943086542697,18.705829620361328,237.32389831542969
5.4,0.54552224966195872,18.712268829345703,236.91590881347656
5.6,0.74757760202782819,18.734241485595703,236.03300476074219
5.8,0.95707161406166463,18.693939208984375,236.10385131835938
6,1.1467396907317333,18.697254180908203,235.86772155761719
6.2,1.3371544943915481,18.684103012084961,234.29740905761719
6.4,1.5254969637618103,18.619144439697266,234.56031799316406
6.6,1.7145871137961368,18.625095367431641,234.67788696289063
6.8,1.8954337030394459,18.618408203125,233.75453186035156
7,2.064437564621624,18.581439971923828,233.60763549804688
7.2,2.2660666245680581,18.569305419921875,233.66456604003906
7.4,2.4316954327444744,18.554498672485352,233.67730712890625
7.6,2.570842612502922,18.560665130615234,233.58685302734375
7.8,2.7495491565802155,18.555957794189453,233.63642883300781
8,2.9133373733259678,18.555967330932617,233.61611938476563
8.2,3.0840473582601948,18.554538726806641,233.61178588867188
8.4,3.2483200415586815,18.555873870849609,233.59555053710938
8.6,3.3904894152258205,18.556049346923828,233.59991455078125
8.8,3.5485737058851452,18.553363800048828,233.63616943359375
9,3.6914907602163467,18.552576065063477,233.58927917480469
9.2,3.8400468907804566,18.556217193603516,233.43003845214844
9.4,4.0083669678777714,18.549203872680664,233.44386291503906
9.6,4.1630628536909047,18.550642013549805,233.54505920410156
9.8,4.3303262596456413,18.557106018066406,233.56117248535156
10,4.4906469165769405,18.555522918701172,233.57589721679688
10.2,4.6363191360082379,18.555686950683594,233.64256286621094
10.4,4.6744292903150253,18.552932739257812,233.51393127441406
10.6,4.69431663578392,18.555770874023438,233.57208251953125
10.8,4.721901086660532,18.555631637573242,233.54550170898438
11,4.7353692503056983,18.552421569824219,233.54985046386719
11.2,4.73112482087225,18.554485321044922,233.53097534179688
11.4,4.6493600209554042,18.555469512939453,233.55738830566406
11.6,4.5521867051083813,18.555690765380859,233.54466247558594
11.8,4.4421731182652664,18.555782318115234,233.56463623046875
12,4.3028845909314271,18.555126190185547,233.56900024414063
12.2,4.1866950092152653,18.554679870605469,233.53289794921875
12.4,4.0445654860928535,18.556655883789062,233.57164001464844
12.6,3.9021679804875298,18.556425094604492,233.53358459472656
12.8,3.7926340918255672,18.553531646728516,233.51919555664063
13,3.6728176866841107,18.555759429931641,233.52908325195313
13.2,3.5999973981808395,18.555774688720703,233.55487060546875
13.4,3.4914715432713166,18.554916381835938,233.59706115722656
13.6,3.3718954640575962,18.553558349609375,233.60215759277344
13.8,3.25513653877454,18.556486129760742,233.61474609375
14,3.1239847607082787,18.555509567260742,233.60435485839844
14.2,3.0436943412845974,18.554756164550781,233.59536743164063
14.4,2.9425871188823987,18.557697296142578,233.64018249511719
14.6,2.861516593867897,18.555526733398438,233.67570495605469
14.8,2.7670812769832782,18.5562744140625,233.77410888671875
15,2.6597951986850834,18.556385040283203,233.75193786621094
15.2,2.6031215700328865,18.556360244750977,233.77987670898438
15.4,2.5161268201648674,18.556127548217773,233.70623779296875
15.6,2.4129367730556393,18.555404663085938,233.75167846679688
15.8,2.3053722218570538,18.556163787841797,233.73847961425781
16,2.1834062348064194,18.555946350097656,233.7178955078125
16.2,2.1256931011493396,18.555061340332031,233.69087219238281
16.4,2.0589830039912815,18.555240631103516,233.66256713867188
16.6,1.959621005588108,18.556247711181641,233.57733154296875
16.8,1.8893069731883507,18.55357551574707,233.55548095703125
17,1.7932771128467007,18.556262969970703,233.58958435058594
17.2,1.7124135351588592,18.555849075317383,233.61363220214844
17.4,1.660342338757637,18.555850982666016,233.58381652832031
17.6,1.5712418759989948,18.55780029296875,233.63180541992188
17.8,1.4790543694781437,18.557506561279297,233.61834716796875
18,1.3668044163630562,18.567489624023438,233.63980102539063
18.2,1.2666337021395684,18.582206726074219,233.78021240234375
18.4,1.2222643795176449,18.582502365112305,233.67987060546875
18.6,1.1526903983874206,18.587490081787109,233.7645263671875
18.8,1.0764254382532883,18.60175895690918,233.87593078613281
19,0.98858287191798588,18.599292755126953,233.9334716796875
19.2,0.877075831095377,18.581558227539062,233.76509094238281
19.4,0.79051023466974257,18.583690643310547,233.71372985839844
19.6,0.71320100115914542,18.577486038208008,233.71815490722656
19.8,0.63871845832237817,18.582002639770508,233.6912841796875
