% Device,CC1320002
% File name,CC1320002_20240405_173853
% Cast time (UTC),2024-04-05 17:38:53
% Cast time (local),2024-04-05 13:38:53
% Sample type,Cast
% Cast data,Raw
% Location source,GPS
% Default latitude,32
% Default altitude,0
% Start latitude,34.2587337
% Start longitude,-77.8928452
% Start altitude,-31.159999847412109
% Start GPS horizontal error(Meter),3.0499999523162842
% Start GPS vertical error(Meter),4.1399998664855957
% Start GPS number of satellites,7
% End latitude,34.2587152
% End longitude,-77.8931141
% End altitude,-21.239999771118164
% End GPS horizontal error(Meter),267.8699951171875
% End GPS vertical error(Meter),485
% End GPS number of satellites,4
% Cast duration (Seconds),21.4
% Samples per second,5
% Electronics calibration date,0001-01-01
% Conductivity calibration date,2013-05-22
% Temperature calibration date,2013-05-22
% Pressure calibration date,2013-05-22
% 
Time (Seconds),Pressure (Decibar),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter)
3.6,0,18.300952911376953,53.9710807800293
3.8,0.058609941032495172,18.305089950561523,197.63900756835938
4,0.062149004989795031,18.328628540039062,159.74679565429688
4.2,0.0636290860979738,17.747026443481445,153.11738586425781
4.4,0.064081106293066625,17.177665710449219,153.55570983886719
4.6,0.062215697899294042,17.131313323974609,158.72708129882813
4.8,0.0621536876378439,16.941848754882812,158.82942199707031
5,0.061060755440358605,16.827787399291992,158.850341796875
5.2,0.061769314026564714,16.820856094360352,158.92257690429688
5.4,0.061446950676735668,16.775501251220703,159.00250244140625
5.6,0.049288535385988652,16.787734985351562,161.0389404296875
5.8,0.026836159523952574,16.815889358520508,116.32145690917969
6,0.018538217866018059,16.846599578857422,82.683280944824219
6.2,0.018989284386796257,16.889106750488281,161.33309936523438
6.4,0.017895398514994554,16.921970367431641,129.20693969726563
6.6,0.017316496774052226,16.939178466796875,8.2639980316162109
6.8,0.017252579163969273,16.963441848754883,69.5836410522461
7,0.016674631097343351,16.988279342651367,21.557968139648438
7.2,0.013265223985307273,16.924915313720703,3.4382147789001465
7.4,-0.0032676953947952114,16.918928146362305,2.6625161170959473
7.6,0.013912725984379648,16.973392486572266,18.090019226074219
7.8,0.086159256067169565,16.992420196533203,123.15635681152344
8,0.20626688539312177,16.742767333984375,157.83760070800781
8.2,0.37293670954329272,16.632583618164062,159.61376953125
8.4,0.5648026091329168,16.617290496826172,159.49444580078125
8.6,0.7589601881048651,16.601768493652344,159.06759643554688
8.8,0.93689576695474308,16.566337585449219,158.05372619628906
9,1.0739187176307929,16.532974243164062,156.30911254882813
9.2,1.1890710552086983,16.489818572998047,157.38993835449219
9.4,1.3175900920053554,16.461883544921875,157.12518310546875
9.6,1.4628127344538662,16.459056854248047,156.999755859375
9.8,1.614448836680209,16.437423706054688,156.35533142089844
10,1.7532217797268643,16.412509918212891,155.55247497558594
10.2,1.8449375709790861,16.378572463989258,155.53692626953125
10.4,1.8721258506346281,16.365455627441406,155.66494750976563
10.6,1.8242437491256194,16.336666107177734,155.36386108398438
10.8,1.7781640920746185,16.327705383300781,155.16204833984375
11,1.78298489431317,16.328231811523438,155.21636962890625
11.2,1.8554173908876575,16.334426879882812,156.13340759277344
11.4,1.9548407779650745,16.348705291748047,156.33807373046875
11.6,2.07225141632423,16.37408447265625,155.27313232421875
11.8,2.1891423021809437,16.333164215087891,155.210205078125
12,2.1973038255498647,16.332923889160156,155.31246948242188
12.2,2.1021375977591177,16.314304351806641,155.45663452148438
12.4,1.9450149643287222,16.343666076660156,156.04226684570313
12.6,1.7652559173241098,16.35902214050293,156.636962890625
12.8,1.6065606749459604,16.459684371948242,158.9144287109375
13,1.4396247327997447,16.472858428955078,158.69046020507813
13.2,1.2816724027140758,16.495208740234375,158.90011596679688
13.4,1.1221617687953991,16.509017944335938,159.0740966796875
13.6,0.98141372337769894,16.524333953857422,159.12043762207031
13.8,0.87255177872904177,16.513046264648438,158.84329223632813
14,0.75519164224688851,16.491540908813477,158.29264831542969
14.2,0.66097908877254952,16.501331329345703,158.8040771484375
14.4,0.60045889522252516,16.498527526855469,158.28633117675781
14.6,0.55486084370130939,16.484264373779297,157.97335815429688
14.8,0.47812914044669519,16.482578277587891,157.93032836914063
15,0.36666175756561614,16.494220733642578,158.27284240722656
15.2,0.29403752959176366,16.499687194824219,158.33674621582031
15.4,0.21806876579027446,16.501306533813477,158.4425048828125
15.6,0.18738331955470322,16.508207321166992,158.51055908203125
15.8,0.18603289529179,16.517959594726562,158.46282958984375
16,0.17799339937360159,16.524742126464844,158.43028259277344
16.2,0.10536058833090145,16.523748397827148,158.39381408691406
16.4,0.028609811589959122,16.471982955932617,152.24702453613281
16.6,0.036781825376360544,16.401912689208984,146.609375
16.8,0.048814312795574466,16.398569107055664,138.45321655273438
17,0.011177534467718076,16.387619018554688,61.257171630859375
17.2,0.01137110892306481,16.370388031005859,43.546035766601562
17.4,0.031638574064448477,16.391670227050781,139.67985534667969
17.6,0.0017217893279006802,16.36370849609375,11.085050582885742
17.8,-0.0073486285263228979,16.366249084472656,2.3903145790100098
18,-0.010244005181816007,16.342586517333984,2.1842894554138184
18.2,-0.009791984986723179,16.375026702880859,2.1470389366149902
18.4,-0.00908342640051707,16.368854522705078,2.7693660259246826
18.6,-0.0091473440106000226,16.335956573486328,2.6124811172485352
18.8,-0.0071522787715618819,16.295896530151367,3.0662441253662109
19,-0.0072152427073266523,16.296241760253906,2.8985142707824707
19.2,-0.0098521736230736678,16.34619140625,2.8648877143859863
19.4,-0.0047681572731956834,16.396183013916016,2.7331454753875732
19.6,-0.0050895669487083239,16.378860473632812,2.3017082214355469
