% Device,CC1320002
% File name,CC1320002_20221214_173724
% Cast time (UTC),2022-12-14 17:37:24
% Cast time (local),2022-12-14 12:37:24
% Sample type,Cast
% Cast data,Processed
% Location source,GPS
% Default latitude,32
% Default altitude,0
% Start latitude,34.2597884
% Start longitude,-77.9045642
% Start altitude,-37.389999389648438
% Start GPS horizontal error(Meter),1.2699999809265137
% Start GPS vertical error(Meter),1.7599999904632568
% Start GPS number of satellites,9
% End latitude,34.2597527
% End longitude,-77.9050668
% End altitude,20.889999389648438
% End GPS horizontal error(Meter),18.319999694824219
% End GPS vertical error(Meter),30.430000305175781
% End GPS number of satellites,7
% Cast duration (Seconds),25.8
% Samples per second,5
% Electronics calibration date,0001-01-01
% Conductivity calibration date,2013-05-22
% Temperature calibration date,2013-05-22
% Pressure calibration date,2013-05-22
% 
Pressure (Decibar),Depth (Meter),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter),Specific conductance (MicroSiemens per Centimeter),Salinity (Practical Salinity Scale),Sound velocity (Meters per Second),Density (Kilograms per Cubic Meter)
0.15,0.15260200045188552,12.274330139160156,6711.779296875,9003.2192018169244,4.9762244366925881,1462.0958286094733,1003.331515418548
0.44999999999999996,0.45781564779097411,12.273754582938706,6721.2381588751978,9016.0465910666626,4.9837919913612909,1462.1076134717107,1003.3388499362737
0.74999999999999989,0.76302352103585669,12.277051291719541,6732.0907077096708,9029.8058382169966,4.9919556781628041,1462.13444373813,1003.3461433928804
1.05,1.0682302785896034,12.270769378095144,6728.1466247854414,9026.0366730445348,4.9896316193815853,1462.1132504790385,1003.3465673190772
1.35,1.3734381424712199,12.269729707265819,6713.5841869900178,9006.7519133110181,4.9781791211731887,1462.100513767542,1003.3392514513101
1.65,1.6786463319627147,12.269636183343787,6720.3305943397118,9015.8253239712358,4.9835291788358482,1462.1114244085186,1003.3448084292979
1.9500000000000002,1.9838522459668007,12.268931591188737,6733.72808197198,9033.9698436163289,4.9942448295121391,1462.1265061290817,1003.354594381632
2.25,2.2890565444554678,12.268271872785425,6733.1982982312993,9033.4189913808586,4.9938897237260367,1462.1284808464156,1003.3558122125043
2.55,2.5942604977441865,12.268854485370715,6733.4888855109,9033.6676274206675,4.9940220569177534,1462.1356385254655,1003.3572460022517
2.85,2.8994636339464659,12.272475570954677,6739.6246591010558,9041.0209623331848,4.9983963138871585,1462.1591282561706,1003.361566501186
3.15,3.204666287535793,12.27262111780211,6736.17140221559,9036.3532268438557,4.9956119564125014,1462.161171378076,1003.3608011272943
3.4499999999999997,3.5098691671537892,12.271698346375516,6733.0087894319131,9032.3343021027977,4.9931999893430561,1462.1597068186227,1003.360462297655
3.75,3.8150716394695987,12.269835096060547,6735.57397531234,9036.227230348406,4.9954631095374955,1462.1603660704134,1003.3638611014984
4.05,4.1202734822466809,12.269337314435404,6734.9500171820882,9035.51082805739,4.9950117748366649,1462.1628249851462,1003.3649834897383
4.35,4.4254755635442136,12.273372637935896,6730.4533829318425,9028.5006515371733,4.99088411897249,1462.1776551349772,1003.3626747560444
4.6499999999999995,4.7306776631609688,12.26896731562681,6730.7106559003842,9029.91300899047,4.9916496124641059,1462.1671095284785,1003.3652449809738
4.9499999999999993,5.0358786312840857,12.269545235297132,6737.2125429794651,9038.4957750957547,4.99671750829159,1462.1801675725765,1003.3704963835991
5.2499999999999991,5.3410784645194171,12.268514721375947,6738.7799160931845,9040.8485104291685,4.9980778441001545,1462.1828266652215,1003.3730889629328
5.55,5.6462780860530986,12.269282341003422,6735.4750976562509,9036.2285970904322,4.995328930326334,1462.1872149709861,1003.3722702979319
5.7436328193013981,5.8432669904406849,12.268705179408485,6735.1901711858081,9035.9862769086776,4.9951650834987271,1462.1880077585038,1003.3731264808321
