% Device,CC1320002
% File name,CC1320002_20221214_195502
% Cast time (UTC),2022-12-14 19:55:02
% Cast time (local),2022-12-14 14:55:02
% Sample type,Cast
% Cast data,Processed
% Location source,GPS
% Default latitude,32
% Default altitude,0
% Start latitude,34.2673291
% Start longitude,-77.9455229
% Start altitude,-40.229999542236328
% Start GPS horizontal error(Meter),1.2799999713897705
% Start GPS vertical error(Meter),1.9900000095367432
% Start GPS number of satellites,9
% End latitude,
% End longitude,
% End altitude,
% End GPS horizontal error(Meter),
% End GPS vertical error(Meter),
% End GPS number of satellites,
% Cast duration (Seconds),38.2
% Samples per second,5
% Electronics calibration date,0001-01-01
% Conductivity calibration date,2013-05-22
% Temperature calibration date,2013-05-22
% Pressure calibration date,2013-05-22
% 
Pressure (Decibar),Depth (Meter),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter),Specific conductance (MicroSiemens per Centimeter),Salinity (Practical Salinity Scale),Sound velocity (Meters per Second),Density (Kilograms per Cubic Meter)
0.15,0.1515604648199213,13.697192424391401,18349.594325542825,23709.206244607049,14.197803960074555,1478.1089423800265,1010.2249126137236
0.44999999999999996,0.45468752778648619,13.699833997787339,18404.633117111749,23778.697756383186,14.243148274838235,1478.1761035140307,1010.2606948569546
0.74999999999999989,0.75780369115500268,13.700831305701806,18421.125675744788,23799.392744608562,14.256622017380657,1478.2002406992062,1010.2722608733914
1.05,1.0609166257987721,13.70493794985901,18437.892455370496,23818.527340434168,14.269175570162931,1478.23410964079,1010.2826018683497
1.35,1.3640343207256453,13.70937754132183,18374.527609215918,23733.948691891666,14.214090346376848,1478.189966940542,1010.2409147483617
1.65,1.6671448667634436,13.713695036195228,18514.060506652571,23911.513082570546,14.330010243884995,1478.3455442572772,1010.330643690278
1.9500000000000002,1.9702346638249473,13.724970462116746,18595.503589830631,24009.706615556937,14.394408295625221,1478.4649785100871,1010.379620870365
2.25,2.2732752436998656,13.762797173314421,19051.507877886717,24574.47509877125,14.76481963680097,1479.0344837154237,1010.6592510520293
2.55,2.5762288328080567,13.810906277733876,19547.755117416415,25183.327306931656,15.165514669896009,1479.6744916952598,1010.9603360016138
2.85,2.8790742283822834,13.864053574418648,20232.749002744386,26030.157873266879,15.724317745206568,1480.5159541951439,1011.3819143969802
3.15,3.1817984427896753,13.927756199136878,20874.260096413604,26811.537749093841,16.242388841751939,1481.345202370916,1011.7702539534754
3.4499999999999997,3.4844489484832226,13.949787110573405,21049.454146219749,27021.269829361416,16.381894349518351,1481.5886501565092,1011.8749559571315
3.75,3.7870785359951369,13.961612614942403,21110.947838217271,27091.984162535515,16.429075950410549,1481.6892247671308,1011.9105112833327
4.05,4.0896860228442549,13.973743559153254,21290.7537892738,27314.227278371774,16.57670319337106,1481.9080460976315,1012.0231518865176
4.35,4.3922604462567323,13.986466093388037,21465.25254387992,27529.107783791089,16.719612282365119,1482.123337356368,1012.1320585328409
4.6499999999999995,4.6948087416785551,14.002658564909677,21577.215782344363,27661.211538227268,16.807817295186798,1482.2866348545865,1012.1983387130234
4.9499999999999993,4.9973383677236729,14.017618854552991,21677.157099661403,27778.677602633714,16.886307652831444,1482.4343310691643,1012.2573664734437
5.2499999999999991,5.2998588523293142,14.023500747876865,21683.59988828221,27782.745618307887,16.8891597449393,1482.4626997443886,1012.2598964173577
5.55,5.6023768441626256,14.023891188852719,21704.123873033372,27808.764338745917,16.906393979051241,1482.4890517846534,1012.2744340845889
5.85,5.9048824671239855,14.024742128896241,21807.728524553695,27940.900227507151,16.99417096752406,1482.5992641297223,1012.3430631998361
6.1499999999999995,6.2073739860642405,14.032213292483261,21851.560949451617,27991.701092773725,17.028153468344385,1482.6693684942088,1012.3692175204441
6.4499999999999993,6.50986241723296,14.035524408935164,21844.341974276085,27980.080074543526,17.02048338618701,1482.6766589457079,1012.3641162973109
6.7499999999999991,6.8123517215415257,14.03577064059267,21841.9685493938,27976.863516408575,17.018288365873225,1482.6798543116547,1012.3637584765231
7.0499999999999989,7.1148407958770754,14.035262631849912,21843.040401322021,27978.600537837425,17.019358965248003,1482.684279306942,1012.366041020803
7.35,7.417330337300772,14.032867946395138,21831.458737713481,27965.481255047922,17.010483225571463,1482.6706510681408,1012.3610173936872
7.7479804972703548,7.8186129836664424,14.034021064568748,21841.760985588917,27977.851614952786,17.018662820341778,1482.6906533337979,1012.3689147099312
